scenario_id,TOTAL_POINTS_TO_GENERATE_scenario,K_MAX_TAYLOR_DGP_scenario,H3_RESOLUTION_scenario,K_RING_SEPARATION_scenario,LAMBDA_TRUE_scenario,SIGMA_SQ_EPS_TRUE_scenario,K_NEIGHBORS_FOR_W_scenario,TARGET_Q_PAIRS_scenario,MIN_OBS_PER_H3_scenario,DATA_TYPE_scenario,MAX_ITERATIONS_H3_SELECT_scenario,N_SIMULATIONS_per_scenario,K_FOR_GM_WEIGHTS_scenario,RUN_GM_MODEL_scenario,N_Valid_Runs_PW,N_Converged_PW,Mean_Time_PW,Mean_Beta_Slope_Hat_PW,Median_Beta_Slope_Hat_PW,SD_Beta_Slope_Hat_PW,Bias_Beta_Slope_PW,MSE_Beta_Slope_PW,Mean_SigmaSq_Hat_PW,Median_SigmaSq_Hat_PW,SD_SigmaSq_Hat_PW,Bias_SigmaSq_PW,MSE_SigmaSq_PW,Mean_Psi_Hat_PW,Median_Psi_Hat_PW,SD_Psi_Hat_PW,Bias_Psi_PW,MSE_Psi_PW,Avg_Q_Pairs_Used_PW,Avg_H3_Selected_Count,ConvergenceRate_PW,Avg_Iterations_To_Converge_PW,N_Valid_Runs_GM,N_Converged_GM,Mean_Time_GM,Mean_Beta_Slope_Hat_GM,Median_Beta_Slope_Hat_GM,SD_Beta_Slope_Hat_GM,Bias_Beta_Slope_GM,MSE_Beta_Slope_GM,Mean_Lambda_Hat_GM,Median_Lambda_Hat_GM,SD_Lambda_Hat_GM,Bias_Lambda_GM,MSE_Lambda_GM,Mean_SigmaSq_Hat_GM,Median_SigmaSq_Hat_GM,SD_SigmaSq_Hat_GM,Bias_SigmaSq_GM,MSE_SigmaSq_GM,RE_Beta_Slope_PW_vs_GM,RE_SpatialCorr_PW_vs_GM,RE_SigmaSq_PW_vs_GM
11,10000,30,7,1,0,1,4,250,2,uniform,200,100,4,TRUE,100,100,1.8709182739257813e-4,1.5193213474911837,1.5209694373168046,0.0502672524094127,0.019321347491183787,0.002874843167018764,1.0111880965352111,1.012361800293041,0.06440697326164699,0.011188096535211156,0.004231949126760449,-0.008673425250724605,-0.013138101319858875,0.06119101732105037,-0.008673425250724605,0.003782125500357145,200,200,1,4.35,100,100,0.028817851543426497,1.5114614395599355,1.5114614395599355,0,0.011461439559935505,1.3136459678605457e-4,0.032740634329608644,0.032740634329608644,0,0.032740634329608644,0.001071949136305148,1.0031210068682839,1.0031210068682839,0,0.003121006868283871,9.740683871875095e-6,0.04569452632864169,0.2834250572076268,0.0023017015517224743
12,25000,30,7,1,0,1,4,250,2,uniform,200,100,4,TRUE,100,100,2.010679244995117e-4,1.5294526614534396,1.5315391812870969,0.04746943394828604,0.02945266145343964,0.003098272954467913,0.9916872990097872,0.9898309118957467,0.06120893767484961,-0.008312700990212715,0.0037781697085234704,-0.01002441832184761,-0.014474976550315651,0.06709286169000664,-0.01002441832184761,0.00455692653154821,200,200,1,4.38,100,100,0.15078634023666382,1.52078402944606,1.52078402944606,0,0.02078402944605995,4.31975880014687e-4,-0.0152023211969317,-0.0152023211969317,0,-0.0152023211969317,2.3111056977467886e-4,0.9952330612292573,0.9952330612292573,0,-0.004766938770742746,2.272370524401036e-5,0.1394247331861931,0.050716325614352034,0.006014474467027292
13,5000,30,6,1,0.3,1,4,250,2,uniform,200,100,4,TRUE,100,100,1.9646167755126953e-4,1.5091955641294865,1.5083589447785677,0.04747773000221747,0.00919556412948661,0.0023161518973613265,1.1342291961689914,1.1254373560954458,0.08934491968608739,0.1342291961689914,0.025920166631149842,0.06778195947007486,0.06865199653346764,0.05843017085933162,-0.23221804052992512,0.05730516236554213,200,200,1,4.48,100,100,0.008967239856719959,1.499563995805946,1.499563995805946,0,-4.3600419405409596e-4,1.9009965723276176e-7,0.3318358382195331,0.3318358382195331,0,0.03183583821953312,0.0010135205951402858,1.0155597055405332,1.0155597055405332,0,0.015559705540533209,2.4210443650809983e-4,8.20756434192993e-5,0.017686375071676273,0.00934038889306939
14,10000,30,6,1,0.3,1,4,250,2,uniform,200,100,4,TRUE,100,100,2.63683795928955e-4,1.476226725430589,1.4769346153995886,0.05533519835245547,-0.023773274569410932,0.003596532918691136,1.0971411089808163,1.097780053232392,0.07977326052149945,0.09714110898081618,0.01573653041731152,0.02188065624568664,0.022060696666569152,0.07358361479898079,-0.27811934375431335,0.08271077225354585,200,200,1,4.39,100,100,0.028649690151214643,1.486200449598554,1.486200449598554,0,-0.013799550401446092,1.90427591282051e-4,0.31589351844976915,0.31589351844976915,0,0.015893518449769162,2.526039287131527e-4,1.0051755881370583,1.0051755881370583,0,0.005175588137058318,2.678671256445879e-5,0.05294754575786064,0.0030540632354248568,0.0017021993955536178
15,25000,30,6,1,0.3,1,4,250,2,uniform,200,100,4,TRUE,100,100,1.8557310104370118e-4,1.5002548191693788,1.5000460046804336,0.05444436986529143,2.5481916937871124e-4,0.002934612448737449,1.06770912554991,1.079758971013197,0.0752250788730753,0.06770912554990996,0.010186750049279263,0.007383077796160601,0.01162275172344085,0.0671435646525945,-0.2926169222038394,0.09008783885156237,200,200,1,4.45,100,100,0.14901865005493134,1.4951877575060248,1.4951877575060248,0,-0.004812242493975161,2.3157677820820273e-5,0.29870327682290226,0.29870327682290226,0,-0.001296723177097725,1.6814909980224179e-6,1.0114792576878306,1.0114792576878306,0,0.011479257687830646,1.31773357063619e-4,0.007891221830938305,1.866501649343602e-5,0.01293576031866437
16,5000,30,7,1,0.3,1,4,250,2,uniform,200,100,4,TRUE,100,100,2.0760059356689453e-4,1.4920254111048104,1.4907707958926508,0.05220629494370555,-0.00797458889518957,0.0027618363274789664,1.0872004854090525,1.0852400357779546,0.08101871916632043,0.08720048540905255,0.014102317182371977,0.17477845114956414,0.17534584895555444,0.0780520108001514,-0.12522154885043585,0.021711631522549575,200,200,1,5.59,100,100,0.008726251125335708,1.4984403202250673,1.4984403202250673,0,-0.001559679774932654,2.4326010003339745e-6,0.284671494427721,0.284671494427721,0,-0.015328505572278994,2.3496308307938818e-4,1.0069193931371188,1.0069193931371188,0,0.006919393137118757,4.787800138600615e-5,8.8079115193422e-4,0.010821991098888947,0.0033950449962828863
17,10000,30,7,1,0.3,1,4,250,2,uniform,200,100,4,TRUE,100,100,2.2301435470581057e-4,1.5020714082235525,1.4995779197385275,0.04639193228715768,0.0020714082235524438,0.002134979999551461,1.0783032931324732,1.0784095472885027,0.07708480826967426,0.07830329313247318,0.012014052704702738,0.1433990799624203,0.14484143195764548,0.06377263319244683,-0.1566009200375797,0.02855012741347182,200,200,1,5.12,100,100,0.030954599380493164,1.5034127192703588,1.5034127192703588,0,0.0034127192703587994,1.1646652818278296e-5,0.3025236374414928,0.3025236374414928,0,0.0025236374414928098,6.368745936104375e-6,1.0048338890595514,1.0048338890595514,0,0.0048338890595513995,2.3366483440050713e-5,0.005455157809780489,2.2307241729153138e-4,0.0019449293268793653
18,25000,30,7,1,0.3,1,4,250,2,uniform,200,100,4,TRUE,100,100,1.9519567489624024e-4,1.483185675484374,1.4837763234334491,0.05400764255467336,-0.016814324515625995,0.0031703787086870107,1.0880321039399845,1.0707807490441388,0.07708313846156256,0.08803210393998456,0.013632043456833822,0.08938243299139942,0.0996732256850377,0.06882454700278084,-0.21061756700860057,0.04904920962005896,200,200,1,4.7,100,100,0.1537138199806212,1.482837404098712,1.482837404098712,0,-0.01716259590128799,2.945546980709074e-4,0.29791586519494434,0.29791586519494434,0,-0.0020841348050556485,4.343617885644346e-6,1.0107632614933608,1.0107632614933608,0,0.01076326149336082,1.158477979744638e-4,0.0929083636802794,8.855632780406717e-5,0.008498197525653325
19,5000,30,6,1,0.9,1,4,250,2,uniform,200,100,4,TRUE,100,99,6.892347335815429e-4,1.4917487815587953,1.4859585939975777,0.13406294422607803,-0.008251218441204751,0.017861226890183334,8.438459221057082,8.423257394953325,0.9767348851391089,7.438459221057083,56.275146508818366,0.551851733868321,0.5554000533081581,0.08228560642665197,-0.348148266131679,0.12791042702524621,200,200,0.99,31.484848484848484,100,100,0.009628901481628411,1.4979783767964303,1.4979783767964303,0,-0.002021623203569689,4.0869603772113726e-6,0.9185087858045193,0.9185087858045193,0,0.018508785804519312,3.425751519575756e-4,1.0490103043591694,1.0490103043591694,0,0.04901030435916942,0.002402009933378421,2.2881744923455383e-4,0.0026782425790038223,4.268331727936104e-5
20,10000,30,6,1,0.9,1,4,250,2,uniform,200,100,4,TRUE,100,100,2.831745147705078e-4,1.474314776127039,1.4787091775928571,0.13426634271708673,-0.025685223872960974,0.01850690700416009,7.833413602358876,7.857682912265074,0.7112694100236523,6.833413602358876,47.196386592802355,0.37938885469063793,0.37911964818615784,0.074665877146554,-0.5206111453093621,0.2765552078982894,200,200,1,10.59,100,100,0.028115878105163628,1.5002535561529367,1.5002535561529367,0,2.5355615293665146e-4,6.429072269203459e-8,0.9183767777483831,0.9183767777483831,0,0.01837677774838309,3.377059604134678e-4,1.051508239284154,1.051508239284154,0,0.051508239284153934,0.0026530987141536585,3.473877222032993e-6,0.0012211158957370575,5.62140219979948e-5
